TransactionID,CustomerID,TransactionAmount,TransactionDateTime,TransactionType,MerchantCategory,DeviceType,IP_Address,Geolocation,AccountBalance,IsHighRiskCountry,NumberOfFailedLogins,IsNewPayee,TransactionChannel,HistoricalFraudScore,FraudLabel
T102704,C1149,7379.39,2024-08-17 03:42:00,Purchase,Electronics,Desktop,76.43.48.58,"Berlin, Germany",41048.01,True,0,True,Online,0.89,0
T102705,C1140,7572.7,2024-02-16 13:31:00,Withdrawal,Travel,Desktop,115.144.62.154,"Berlin, Germany",32029.66,True,2,True,Branch,0.16,1
T102706,C1039,6198.04,2024-01-20 05:42:18,Transfer,Electronics,ATM,189.21.199.208,"Berlin, Germany",9799.27,False,0,True,Online,0.74,1
T102707,C1293,600.17,2024-09-30 12:18:03,Transfer,Healthcare,Mobile,167.126.184.43,"Amsterdam, Netherlands",40991.14,True,3,False,Online,0.67,0
T102708,C1939,3745.86,2024-10-10 00:50:08,Withdrawal,Groceries,Mobile,121.233.59.193,"Amsterdam, Netherlands",18958.16,False,4,False,Online,0.4,0
T102709,C1849,2966.85,2024-05-29 21:00:58,Transfer,Healthcare,Mobile,8.111.75.14,"Berlin, Germany",24806.97,False,1,True,Branch,0.97,0
T102710,C1483,1517.55,2024-03-19 07:11:01,Purchase,Travel,ATM,125.174.195.117,"Amsterdam, Netherlands",10357.77,False,5,False,Branch,0.31,0
T102711,C1712,2044.65,2024-04-09 01:07:58,Transfer,Luxury Goods,Mobile,220.218.12.102,"Paris, France",15306.1,False,4,False,Online,0.71,0
T102712,C1851,380.03,2024-04-07 03:11:50,Transfer,Luxury Goods,Desktop,163.136.122.138,"Amsterdam, Netherlands",44083.39,True,2,True,Branch,0.04,0
T102713,C1142,9234.17,2024-07-19 22:29:39,Purchase,Groceries,ATM,201.95.74.220,"Berlin, Germany",35292.3,False,1,False,Branch,0.79,1
T102714,C1777,5981.15,2024-03-06 11:44:57,Purchase,Electronics,ATM,42.168.21.61,"Amsterdam, Netherlands",16435.02,False,4,True,ATM,0.65,0
T102715,C1722,9458.82,2024-05-15 22:24:49,Purchase,Electronics,ATM,137.80.209.103,"Berlin, Germany",37344.44,False,2,False,Branch,0.59,1
T102716,C1480,7392.82,2024-07-16 23:10:58,Purchase,Luxury Goods,Mobile,202.75.123.103,"Warsaw, Poland",15074.06,True,1,False,Online,0.16,1
T102717,C1459,3287.57,2024-06-11 05:08:15,Purchase,Groceries,Desktop,150.136.2.15,"Berlin, Germany",8438.22,True,0,True,Online,0.77,0
T102718,C1630,2781.99,2024-06-26 10:09:39,Withdrawal,Travel,ATM,12.37.112.56,"Paris, France",25751.89,False,3,False,ATM,0.84,0
T102719,C1005,6436.38,2024-11-12 06:33:33,Transfer,Groceries,Desktop,175.236.41.112,"Berlin, Germany",31945.61,False,0,False,Online,0.05,1
T102720,C1927,7605.18,2024-10-10 07:24:44,Withdrawal,Healthcare,Mobile,55.222.193.53,"Berlin, Germany",10627.17,False,5,True,ATM,0.23,0
T102721,C1081,5209.21,2024-03-23 14:21:08,Purchase,Groceries,Desktop,175.182.236.115,"Warsaw, Poland",44067.63,False,4,True,ATM,0.62,0
T102722,C1019,9775.7,2024-09-28 04:29:25,Transfer,Healthcare,Mobile,198.188.100.29,"Amsterdam, Netherlands",34347.0,False,2,True,Branch,0.85,1
T102723,C1262,6480.82,2024-10-10 14:43:36,Transfer,Electronics,ATM,217.159.191.211,"Warsaw, Poland",41536.09,True,3,True,Branch,0.36,0
T102724,C1220,2885.26,2024-02-05 21:23:02,Purchase,Luxury Goods,Mobile,162.212.139.87,"Paris, France",25575.73,True,3,False,ATM,0.55,0
T102725,C1855,237.91,2024-02-10 21:24:21,Purchase,Luxury Goods,Mobile,147.102.47.179,"Amsterdam, Netherlands",16049.73,False,0,True,ATM,0.2,0
T102726,C1153,8469.5,2024-06-24 10:25:45,Withdrawal,Groceries,Mobile,4.137.127.71,"Berlin, Germany",9348.34,False,4,False,Online,0.31,1
T102727,C1561,3313.37,2024-03-29 06:36:40,Withdrawal,Luxury Goods,ATM,63.171.247.215,"Amsterdam, Netherlands",35834.71,False,0,True,Online,0.28,0
T102728,C1962,2423.25,2024-10-25 01:47:44,Transfer,Groceries,Mobile,168.205.189.225,"Warsaw, Poland",22342.71,False,1,False,Branch,0.45,0
T102729,C1744,5393.58,2024-07-18 02:32:38,Withdrawal,Healthcare,Mobile,207.116.138.1,"Amsterdam, Netherlands",30616.97,True,5,False,Online,0.81,1
T102730,C1623,9066.41,2024-05-04 06:52:24,Transfer,Travel,Desktop,18.215.203.112,"Warsaw, Poland",10586.3,True,2,True,Branch,0.12,1
T102731,C1540,6650.4,2024-08-16 22:48:35,Withdrawal,Travel,ATM,179.124.55.195,"Berlin, Germany",12782.95,False,0,True,ATM,0.32,0
T102732,C1433,2484.13,2024-09-14 23:34:47,Purchase,Travel,Desktop,168.164.234.77,"Paris, France",42442.53,True,5,False,Online,0.11,1
T102733,C1113,6873.81,2024-09-27 08:14:39,Transfer,Electronics,ATM,35.39.50.96,"Warsaw, Poland",17764.31,True,2,False,Branch,0.59,1
T102734,C1794,7195.3,2024-07-19 21:44:18,Transfer,Groceries,Desktop,113.88.150.41,"Berlin, Germany",21906.3,True,4,False,Online,0.87,1
T102735,C1295,6081.02,2024-02-06 14:45:16,Purchase,Healthcare,Desktop,78.201.27.126,"Amsterdam, Netherlands",15764.21,False,0,False,ATM,1.0,1
T102736,C1243,3815.48,2024-10-29 14:14:17,Purchase,Electronics,Mobile,77.173.158.0,"Berlin, Germany",11995.15,False,5,False,ATM,0.61,0
T102737,C1308,3217.05,2024-10-12 14:58:45,Transfer,Electronics,Mobile,41.163.162.79,"Paris, France",32065.21,False,1,False,Branch,0.83,0
T102738,C1124,4424.17,2024-11-06 04:05:37,Purchase,Luxury Goods,ATM,2.250.151.180,"Warsaw, Poland",17326.29,True,1,False,Branch,1.0,0
T102739,C1048,61.42,2024-03-08 15:20:03,Withdrawal,Groceries,ATM,161.176.25.73,"Berlin, Germany",5964.25,True,1,False,ATM,0.79,0
T102740,C1244,8698.8,2024-03-29 07:30:54,Transfer,Travel,Desktop,219.216.118.201,"Paris, France",30371.21,False,0,True,ATM,0.38,0
T102741,C1429,700.78,2024-02-06 15:59:19,Transfer,Healthcare,ATM,13.78.48.153,"Warsaw, Poland",6.17,True,1,True,ATM,0.1,0
T102742,C1654,1925.46,2024-10-17 14:22:44,Withdrawal,Travel,ATM,200.208.210.235,"Berlin, Germany",34168.29,True,4,False,Branch,0.15,1
T102743,C1812,6344.04,2024-04-29 07:37:43,Purchase,Electronics,Desktop,140.142.186.242,"Amsterdam, Netherlands",14710.0,False,1,True,Branch,0.15,1
T102744,C1637,1416.18,2024-09-17 22:41:07,Withdrawal,Travel,Desktop,161.147.171.143,"Amsterdam, Netherlands",47730.0,False,3,True,Branch,0.52,0
T102745,C1468,2043.0,2024-03-17 15:15:10,Withdrawal,Electronics,ATM,139.231.118.233,"Paris, France",14421.2,False,5,True,ATM,0.88,0
T102746,C1064,918.5,2024-07-19 10:55:54,Transfer,Groceries,ATM,17.108.112.196,"Berlin, Germany",7183.33,True,0,True,Online,0.92,0
T102747,C1113,5926.71,2024-10-06 20:08:00,Purchase,Electronics,Mobile,75.33.243.72,"Amsterdam, Netherlands",46481.58,False,2,True,ATM,0.71,0
T102748,C1856,8312.38,2024-06-13 13:28:04,Transfer,Travel,Desktop,112.203.104.10,"Paris, France",47262.88,True,5,True,Branch,0.44,1
T102749,C1926,9318.2,2024-01-08 20:02:02,Purchase,Travel,Desktop,221.189.212.199,"Berlin, Germany",36904.11,True,3,True,Branch,0.09,0
T102750,C1511,2363.86,2024-05-20 22:19:33,Purchase,Electronics,Desktop,51.97.87.234,"Amsterdam, Netherlands",3814.84,False,1,True,Branch,0.48,0
T102751,C1611,782.57,2024-10-03 10:21:11,Purchase,Groceries,ATM,147.190.250.211,"Paris, France",14044.49,False,5,False,ATM,0.09,0
T102752,C1548,7250.17,2024-05-15 18:09:47,Transfer,Healthcare,ATM,152.90.38.117,"Berlin, Germany",7778.2,False,0,False,Branch,0.94,0
T102753,C1016,3115.32,2024-06-30 19:18:06,Purchase,Electronics,Desktop,73.60.99.186,"Warsaw, Poland",13064.48,False,5,True,Branch,0.02,0
T102754,C1647,7217.02,2024-03-07 21:55:41,Purchase,Travel,ATM,158.24.120.81,"Paris, France",23010.95,False,3,True,ATM,0.61,0
T102755,C1527,2450.0,2024-03-14 12:03:06,Withdrawal,Groceries,Desktop,111.18.216.203,"Paris, France",10218.61,True,1,True,ATM,1.0,0
T102756,C1588,1765.18,2024-10-06 09:23:50,Withdrawal,Travel,ATM,212.234.153.161,"Paris, France",44175.78,False,0,False,ATM,0.3,0
T102757,C1247,2490.45,2024-06-16 14:40:28,Transfer,Groceries,Mobile,28.50.176.53,"Paris, France",22627.29,True,0,True,Branch,0.5,0
T102758,C1735,2854.24,2024-02-02 05:48:43,Withdrawal,Electronics,Desktop,31.31.102.204,"Amsterdam, Netherlands",16700.9,True,2,False,ATM,0.11,0
T102759,C1147,4483.26,2024-08-12 04:37:44,Purchase,Groceries,Desktop,101.128.223.254,"Warsaw, Poland",5352.57,False,5,False,ATM,0.25,0
T102760,C1298,6356.4,2024-10-29 08:19:09,Purchase,Luxury Goods,Mobile,201.187.235.249,"Paris, France",9841.29,False,5,True,Online,0.1,0
T102761,C1439,2719.34,2024-01-02 12:17:16,Purchase,Healthcare,Mobile,181.45.248.187,"Warsaw, Poland",24872.44,False,3,False,Branch,0.23,0
T102762,C1001,7813.11,2024-02-02 13:42:02,Withdrawal,Travel,Mobile,10.236.0.234,"Paris, France",1046.73,False,3,False,Branch,0.57,0
T102763,C1629,801.08,2024-08-01 21:18:20,Transfer,Groceries,ATM,182.212.125.93,"Warsaw, Poland",9478.61,False,3,False,Branch,0.49,0
T102764,C1361,9725.58,2024-08-28 00:05:31,Purchase,Groceries,Desktop,213.104.114.184,"Paris, France",13467.14,True,5,True,Online,0.15,1
T102765,C1246,3983.05,2024-09-12 11:15:43,Purchase,Luxury Goods,Mobile,41.225.12.52,"Amsterdam, Netherlands",5751.35,False,1,False,ATM,0.76,0
T102766,C1584,1678.49,2024-07-02 02:42:28,Withdrawal,Healthcare,Desktop,33.48.161.153,"Berlin, Germany",5110.21,False,1,False,Online,0.94,0
T102767,C1426,4414.32,2024-08-10 16:46:13,Purchase,Travel,ATM,77.43.238.93,"Warsaw, Poland",825.8,True,4,False,Branch,0.29,1
T102768,C1191,5053.42,2024-04-14 15:38:01,Withdrawal,Groceries,Desktop,128.244.119.124,"Amsterdam, Netherlands",17312.58,True,3,True,Online,0.6,1
T102769,C1680,7349.55,2024-05-29 10:02:57,Purchase,Electronics,Mobile,141.104.23.114,"Amsterdam, Netherlands",19020.96,False,2,True,Online,0.19,0
T102770,C1684,7603.48,2024-09-15 06:43:10,Transfer,Electronics,Desktop,81.97.8.200,"Amsterdam, Netherlands",30260.37,True,4,True,Branch,0.8,1
T102771,C1087,8196.22,2024-11-12 09:31:24,Purchase,Electronics,Mobile,7.11.74.212,"Berlin, Germany",19843.3,True,1,False,Branch,0.39,0
T102772,C1536,7935.79,2024-07-03 15:28:30,Withdrawal,Groceries,ATM,149.236.82.235,"Berlin, Germany",41056.66,False,3,True,ATM,0.89,0
T102773,C1998,199.09,2024-10-04 04:41:59,Transfer,Groceries,ATM,209.19.222.5,"Warsaw, Poland",20670.6,False,1,False,ATM,0.93,0
T102774,C1369,3814.81,2024-01-31 15:53:38,Transfer,Travel,Mobile,168.51.13.135,"Berlin, Germany",14879.56,False,0,True,Branch,0.72,0
T102775,C1069,8540.57,2024-08-17 08:17:51,Transfer,Healthcare,Mobile,2.54.243.25,"Berlin, Germany",23222.95,True,0,True,Online,0.08,1
T102776,C1976,7588.82,2024-05-01 08:16:22,Transfer,Electronics,ATM,42.36.65.137,"Warsaw, Poland",7639.34,True,5,False,Branch,0.54,1
T102777,C1538,9215.4,2024-11-03 16:15:42,Withdrawal,Travel,Desktop,206.93.8.141,"Paris, France",3707.01,True,3,False,Branch,0.64,0
T102778,C1557,5952.24,2024-02-14 21:59:45,Withdrawal,Groceries,Desktop,178.67.120.60,"Berlin, Germany",45560.67,False,0,True,Online,0.43,1
T102779,C1519,1528.83,2024-09-15 09:35:15,Transfer,Luxury Goods,Desktop,96.95.30.157,"Berlin, Germany",20311.24,False,4,False,Online,0.31,0
T102780,C1805,7266.76,2024-07-02 04:03:15,Transfer,Travel,Mobile,195.249.47.252,"Berlin, Germany",47329.66,False,0,False,ATM,0.58,1
T102781,C1519,2573.66,2024-04-14 07:33:14,Withdrawal,Groceries,ATM,115.147.58.234,"Berlin, Germany",34210.61,False,1,True,Online,0.09,0
T102782,C1567,4637.05,2024-07-30 12:12:32,Purchase,Luxury Goods,Mobile,42.50.228.116,"Berlin, Germany",47057.14,True,0,True,ATM,0.4,0
T102783,C1020,4536.58,2024-05-23 08:39:51,Withdrawal,Travel,Desktop,45.233.17.127,"Warsaw, Poland",10134.96,False,5,False,ATM,0.3,0
T102784,C1399,3752.09,2024-06-13 12:51:05,Withdrawal,Groceries,Mobile,43.133.20.233,"Amsterdam, Netherlands",24322.4,False,1,False,Branch,0.65,0
T102785,C1894,6060.65,2024-04-03 09:46:45,Purchase,Healthcare,Mobile,216.128.39.254,"Warsaw, Poland",25483.51,False,4,True,ATM,0.3,0
T102786,C1481,720.32,2024-05-02 12:35:12,Withdrawal,Luxury Goods,ATM,113.113.61.220,"Berlin, Germany",47219.25,False,3,True,Branch,0.45,0
T102787,C1044,1367.43,2024-07-30 02:11:00,Purchase,Luxury Goods,Desktop,171.254.86.224,"Paris, France",24053.06,False,4,False,ATM,0.44,0
T102788,C1650,4693.12,2024-10-30 08:05:32,Withdrawal,Groceries,ATM,135.189.228.217,"Warsaw, Poland",47812.44,False,2,False,ATM,0.54,0
T102789,C1396,1548.09,2024-01-17 10:22:20,Transfer,Travel,Mobile,37.48.130.56,"Berlin, Germany",23938.26,True,1,True,Online,0.23,0
T102790,C1382,1897.07,2024-10-04 14:16:02,Purchase,Electronics,ATM,183.40.222.93,"Amsterdam, Netherlands",15288.89,False,3,False,Branch,0.43,0
T102791,C1259,129.33,2024-06-05 08:43:01,Purchase,Electronics,Mobile,157.220.104.222,"Warsaw, Poland",23967.12,False,1,False,Branch,0.95,0
T102792,C1765,5007.5,2024-02-28 21:42:34,Withdrawal,Healthcare,Desktop,170.17.174.14,"Paris, France",42775.39,True,5,True,Branch,0.94,1
T102793,C1016,7253.73,2024-09-26 11:35:41,Transfer,Travel,ATM,111.239.179.54,"Warsaw, Poland",9296.01,True,2,True,Branch,0.27,0
T102794,C1365,4915.05,2024-02-04 15:30:51,Transfer,Luxury Goods,ATM,215.39.218.246,"Warsaw, Poland",29792.92,False,0,True,ATM,0.93,0
T102795,C1807,9256.99,2024-08-15 06:52:07,Purchase,Groceries,Desktop,21.69.253.55,"Paris, France",20416.89,True,5,False,Online,0.82,1
T102796,C1069,9402.91,2024-04-14 10:24:50,Withdrawal,Healthcare,Desktop,50.226.104.252,"Berlin, Germany",9724.15,False,2,True,ATM,0.43,0
T102797,C1353,9704.96,2024-08-24 10:01:15,Transfer,Groceries,ATM,166.229.175.173,"Amsterdam, Netherlands",44615.87,True,2,True,ATM,0.08,0
T102798,C1246,3732.08,2024-06-08 10:10:20,Transfer,Healthcare,Desktop,94.24.42.124,"Amsterdam, Netherlands",4449.82,True,3,False,Branch,0.43,0
T102799,C1750,4896.02,2024-01-27 21:08:28,Transfer,Travel,Desktop,186.179.163.200,"Amsterdam, Netherlands",11623.23,False,2,False,Online,0.04,0
T102800,C1672,6410.85,2024-01-23 08:41:31,Transfer,Travel,Mobile,97.157.254.143,"Paris, France",11029.92,True,2,True,Branch,0.25,1
T102801,C1643,5883.5,2024-08-01 10:29:14,Withdrawal,Travel,ATM,54.248.149.10,"Amsterdam, Netherlands",24409.32,True,0,False,Branch,0.8,0
T102802,C1106,4088.47,2024-04-07 18:18:10,Transfer,Travel,Desktop,98.78.29.255,"Warsaw, Poland",38744.03,True,2,False,ATM,0.2,0
T102803,C1790,389.23,2024-09-23 08:47:07,Purchase,Electronics,Mobile,168.147.97.233,"Amsterdam, Netherlands",36832.44,True,5,True,ATM,0.58,1
T102804,C1595,9216.11,2024-04-12 19:35:52,Purchase,Travel,Mobile,143.113.133.175,"Berlin, Germany",47199.76,False,3,True,ATM,0.9,0
T102805,C1752,3848.88,2024-06-10 00:57:41,Transfer,Luxury Goods,ATM,129.24.197.73,"Amsterdam, Netherlands",27507.41,False,4,False,Branch,0.85,0
T102806,C1774,5656.52,2024-02-02 23:55:30,Purchase,Electronics,Mobile,142.108.194.179,"Warsaw, Poland",6741.9,True,4,True,Branch,0.38,1
T102807,C1340,1943.09,2024-03-27 18:32:43,Purchase,Healthcare,Desktop,99.221.14.180,"Berlin, Germany",4731.71,False,1,False,ATM,0.56,0
T102808,C1136,4363.54,2024-08-18 01:27:07,Purchase,Electronics,ATM,134.93.68.78,"Amsterdam, Netherlands",22610.33,False,1,False,Online,0.36,0
T102809,C1045,2553.33,2024-06-23 12:42:36,Withdrawal,Healthcare,Desktop,50.13.67.118,"Paris, France",8550.78,False,1,True,Branch,0.75,0
T102810,C1360,9130.95,2024-01-25 05:03:31,Withdrawal,Groceries,Desktop,130.133.177.248,"Amsterdam, Netherlands",47499.93,False,4,True,Branch,0.67,1
T102811,C1559,7222.73,2024-02-19 08:41:36,Transfer,Travel,Mobile,8.130.164.45,"Amsterdam, Netherlands",33314.43,True,4,True,Branch,0.23,1
T102812,C1346,5096.57,2024-04-01 21:29:41,Transfer,Electronics,ATM,49.85.24.70,"Amsterdam, Netherlands",24197.51,True,0,True,ATM,0.71,1
T102813,C1833,4886.73,2024-10-31 17:27:24,Purchase,Electronics,ATM,65.196.98.42,"Berlin, Germany",30151.35,False,5,True,Branch,0.27,0
T102814,C1658,6885.21,2024-04-11 16:44:47,Withdrawal,Luxury Goods,Desktop,123.132.70.82,"Amsterdam, Netherlands",19240.37,True,4,False,Online,0.09,1
T102815,C1179,6964.86,2024-01-10 22:02:08,Transfer,Travel,Desktop,125.183.184.152,"Warsaw, Poland",14830.52,False,0,False,ATM,0.24,1
T102816,C1850,6509.41,2024-08-16 22:55:17,Purchase,Travel,Mobile,141.45.151.207,"Paris, France",30145.71,False,1,True,ATM,0.31,1
T102817,C1797,9265.26,2024-08-11 07:33:57,Purchase,Travel,Desktop,157.140.248.108,"Berlin, Germany",31154.55,True,4,False,Online,0.66,1
T102818,C1701,7356.91,2024-09-13 19:29:40,Transfer,Travel,ATM,41.2.165.214,"Amsterdam, Netherlands",42855.37,False,5,True,ATM,0.43,0
T102819,C1475,2424.29,2024-08-30 14:37:01,Transfer,Groceries,Desktop,35.7.16.118,"Berlin, Germany",17591.72,True,0,True,Online,0.96,0
T102820,C1712,346.04,2024-11-11 21:19:30,Purchase,Luxury Goods,Mobile,68.255.122.237,"Warsaw, Poland",15409.76,False,4,False,Branch,0.46,0
T102821,C1490,8131.45,2024-08-07 11:40:09,Purchase,Electronics,ATM,161.215.38.248,"Berlin, Germany",22983.01,False,0,False,ATM,0.37,1
T102822,C1646,6309.9,2024-07-22 04:45:58,Withdrawal,Luxury Goods,ATM,170.8.174.207,"Berlin, Germany",21123.48,False,4,True,Branch,0.99,1
T102823,C1186,6764.58,2024-04-17 20:59:33,Withdrawal,Groceries,Desktop,111.95.28.172,"Berlin, Germany",6159.16,True,0,False,Online,0.59,1
T102824,C1830,6975.02,2024-01-28 03:46:58,Purchase,Luxury Goods,Desktop,1.250.128.155,"Warsaw, Poland",20790.42,True,3,False,Branch,0.84,1
T102825,C1138,6453.69,2024-06-07 23:27:11,Purchase,Groceries,Mobile,150.83.226.198,"Amsterdam, Netherlands",2080.82,False,3,True,Online,0.72,0
T102826,C1064,2614.05,2024-08-28 11:10:27,Purchase,Healthcare,Mobile,75.121.46.40,"Warsaw, Poland",10443.09,False,5,True,Branch,0.97,0
T102827,C1733,4555.25,2024-01-31 09:21:19,Withdrawal,Electronics,ATM,39.85.111.193,"Warsaw, Poland",14158.09,False,0,True,Online,0.07,0
T102828,C1794,6810.98,2024-04-25 07:34:55,Purchase,Luxury Goods,Mobile,68.30.81.82,"Berlin, Germany",47427.41,False,0,False,Online,0.3,1
T102829,C1966,2543.63,2024-03-23 14:11:29,Transfer,Luxury Goods,Mobile,202.40.170.50,"Paris, France",48734.19,False,4,False,ATM,0.85,0
T102830,C1468,6021.89,2024-06-15 18:33:09,Transfer,Groceries,Desktop,126.187.90.240,"Amsterdam, Netherlands",7511.7,False,5,True,Online,0.43,0
T102831,C1037,9517.83,2024-02-23 00:22:25,Transfer,Groceries,Mobile,110.203.25.27,"Amsterdam, Netherlands",1462.46,False,4,True,Online,0.35,1
T102832,C1300,8415.32,2024-06-07 10:30:27,Withdrawal,Luxury Goods,Desktop,60.40.247.102,"Warsaw, Poland",20936.56,True,1,False,Branch,0.14,0
T102833,C1206,124.36,2024-05-18 06:58:40,Purchase,Travel,ATM,85.161.107.236,"Amsterdam, Netherlands",44033.66,False,3,False,ATM,0.4,0
T102834,C1044,7709.95,2024-03-31 11:42:08,Purchase,Luxury Goods,ATM,141.198.204.100,"Paris, France",42033.92,True,3,False,Online,0.49,0
T102835,C1810,6444.33,2024-02-10 16:32:53,Transfer,Electronics,Desktop,204.19.239.224,"Warsaw, Poland",48534.57,False,5,False,ATM,0.59,0
T102836,C1204,9168.91,2024-03-01 03:19:40,Withdrawal,Groceries,Desktop,44.93.91.13,"Amsterdam, Netherlands",22920.97,True,0,True,Branch,0.73,0
T102837,C1907,3977.27,2024-01-28 01:18:49,Transfer,Electronics,ATM,219.57.124.16,"Berlin, Germany",15669.27,True,3,False,Online,0.85,0
T102838,C1042,5862.02,2024-01-13 07:28:36,Transfer,Travel,Mobile,47.145.162.41,"Warsaw, Poland",20198.61,False,4,True,Branch,0.43,1
T102839,C1323,9010.06,2024-06-05 08:18:39,Purchase,Luxury Goods,Desktop,137.112.115.196,"Warsaw, Poland",15342.45,True,2,False,ATM,0.85,0
T102840,C1955,5185.85,2024-04-11 08:54:29,Purchase,Travel,Desktop,222.52.4.83,"Amsterdam, Netherlands",4231.46,True,3,True,ATM,0.9,0
T102841,C1317,1889.04,2024-05-02 02:06:42,Transfer,Luxury Goods,ATM,192.239.87.46,"Berlin, Germany",538.67,True,3,True,Online,0.26,0
T102842,C1527,4230.03,2024-03-16 09:30:44,Withdrawal,Groceries,Mobile,22.165.93.224,"Amsterdam, Netherlands",45680.04,False,4,False,ATM,0.23,0
T102843,C1407,8297.67,2024-03-02 19:29:51,Transfer,Luxury Goods,Mobile,215.87.35.219,"Amsterdam, Netherlands",19126.81,False,2,False,Online,0.53,1
T102844,C1834,2529.46,2024-04-08 10:40:21,Transfer,Travel,Mobile,156.229.241.22,"Berlin, Germany",33620.71,True,5,False,ATM,0.19,1
T102845,C1556,3022.89,2024-10-08 10:26:22,Purchase,Electronics,Mobile,5.246.203.68,"Warsaw, Poland",18430.5,False,4,True,Online,0.25,0
T102846,C1484,9676.87,2024-05-18 13:17:46,Transfer,Groceries,ATM,88.133.68.135,"Amsterdam, Netherlands",8486.15,False,3,False,Online,0.71,0
T102847,C1259,6585.2,2024-04-08 20:44:01,Withdrawal,Luxury Goods,Mobile,163.89.48.82,"Amsterdam, Netherlands",44016.71,False,3,True,Branch,0.36,0
T102848,C1037,3828.5,2024-09-19 11:41:34,Withdrawal,Electronics,ATM,34.231.88.23,"Warsaw, Poland",7901.21,False,3,False,Branch,0.33,0
T102849,C1771,3080.48,2024-04-26 12:06:47,Purchase,Healthcare,ATM,103.41.43.91,"Warsaw, Poland",16867.37,False,0,False,Online,0.82,0
T102850,C1662,4116.68,2024-07-19 19:26:19,Withdrawal,Travel,ATM,96.53.129.124,"Amsterdam, Netherlands",47465.1,False,1,True,ATM,0.79,0
T102851,C1195,8764.13,2024-04-13 22:24:10,Transfer,Healthcare,ATM,179.105.224.229,"Amsterdam, Netherlands",26391.39,True,0,False,ATM,0.85,0
T102852,C1292,7276.79,2024-01-27 13:06:07,Transfer,Electronics,Desktop,112.175.140.208,"Warsaw, Poland",2298.65,True,5,False,Branch,0.71,1
T102853,C1365,889.65,2024-04-12 19:25:12,Withdrawal,Healthcare,ATM,157.22.212.222,"Berlin, Germany",27358.06,False,3,True,Online,0.66,0
T102854,C1882,6362.17,2024-10-09 05:12:04,Purchase,Luxury Goods,ATM,108.220.89.137,"Amsterdam, Netherlands",16749.4,True,3,False,Online,0.06,1
T102855,C1799,7767.13,2024-10-14 07:52:54,Purchase,Luxury Goods,ATM,95.228.240.243,"Warsaw, Poland",44250.74,False,5,False,Online,0.96,0
T102856,C1048,3444.58,2024-03-08 09:12:19,Withdrawal,Groceries,Mobile,16.123.108.169,"Paris, France",21178.0,True,5,True,Branch,0.22,1
T102857,C1886,1427.99,2024-04-10 02:11:10,Withdrawal,Electronics,Mobile,68.15.251.235,"Berlin, Germany",746.63,False,5,False,Branch,0.63,0
T102858,C1671,7487.55,2024-11-10 11:21:14,Purchase,Healthcare,Mobile,85.111.143.56,"Paris, France",2742.33,False,2,False,Branch,0.22,0
T102859,C1339,9300.24,2024-01-14 09:11:43,Purchase,Healthcare,ATM,80.208.232.42,"Berlin, Germany",35172.72,False,5,True,Online,0.14,0
T102860,C1279,3980.3,2024-07-31 14:58:43,Purchase,Electronics,ATM,60.201.228.24,"Paris, France",38513.46,True,2,True,ATM,0.86,0
T102861,C1127,3081.7,2024-10-06 21:12:15,Withdrawal,Luxury Goods,Mobile,159.43.15.98,"Amsterdam, Netherlands",14280.16,True,2,False,Online,0.32,0
T102862,C1818,9870.27,2024-01-23 11:38:23,Withdrawal,Healthcare,Desktop,7.238.54.40,"Paris, France",37422.01,True,0,True,Online,0.41,1
T102863,C1376,8164.08,2024-11-06 11:48:39,Transfer,Groceries,Desktop,210.210.253.34,"Warsaw, Poland",24131.93,True,2,True,Branch,0.53,1
T102864,C1447,16.78,2024-08-30 04:38:18,Transfer,Electronics,Desktop,87.186.198.232,"Amsterdam, Netherlands",41847.38,True,3,False,Online,0.74,0
